,Date,Unnamed: 0,Unnamed: 1,open,close,high,low,Money,Factor,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm,alpha_001,alpha_002,alpha_003,alpha_004,alpha_005,alpha_006,alpha_007,alpha_008,alpha_009,alpha_010,alpha_011,alpha_012,alpha_013,alpha_014,alpha_015,alpha_016,alpha_017,alpha_018,alpha_019,alpha_020,alpha_021,alpha_022,alpha_023,alpha_024,alpha_025,alpha_026,alpha_027,alpha_028,alpha_029,alpha_030,alpha_031,alpha_032,alpha_033,alpha_034,alpha_035,alpha_036,alpha_037,alpha_038,alpha_039,alpha_040,alpha_041,alpha_042,alpha_043,alpha_044,alpha_045,alpha_046,alpha_047,alpha_048,alpha_049,alpha_050,alpha_051,alpha_052,alpha_053,alpha_054,alpha_055,alpha_056,alpha_057,alpha_058,alpha_059,alpha_060,alpha_061,alpha_062,alpha_063,alpha_064,alpha_065,alpha_066,alpha_067,alpha_068,alpha_069,alpha_070,alpha_071,alpha_072,alpha_073,alpha_074,alpha_075,alpha_076,alpha_077,alpha_078,alpha_079,alpha_080,alpha_081,alpha_082,alpha_083,alpha_084,alpha_085,alpha_086,alpha_087,alpha_088,alpha_089,alpha_090,alpha_091,alpha_092,alpha_093,alpha_094,alpha_095,alpha_096,alpha_097,alpha_098,alpha_099,alpha_100,alpha_101
1474,2013-10-15,600519.XSHG,1474,96.33,99.44,99.82,95.87,986261696.0,5.153,99.44,['three white soldiers'],None,0.7873417721519008,0.0962025316455687,0.1164556962025303,97.957,0,0.0194499914178901,0.0200417329913317,0.0204831153876351,0.0206622240733027,0.33693808,-0.19974977,0.0,-0.55555556,-0.9749788,-0.40061413,-0.7,-1.0,4.6,1.0,0.00177513,-4.6,-0.18447837,-0.32484064,0.0,-0.15373198,-0.75697127,-1.0,-1.00975403,-0.79920364,-1.0,-0.06529155,-6.97,-10.19,0.00254453,-0.70272837,1.0,-0.0016957,0.20233249,0.0196195,-0.10521886,0.00278698,0.08481764,0.1115352,0.0,2.00900484,0.15564037,-0.7861091,-0.65518391,-0.54249817,-0.45272306,0.00042409,0.09375,-0.84450687,0.0,-1.0,-0.99742454,0.0,-4.6,0.0,-4.6,-0.03287532,-0.98707497,-0.77111491,-0.37907774,-0.61365564,-54.12667355,0.0,0.0,-0.00071915,0.0,0.0,0.0,-1.0,-1.0,-1.16113475,0.0,0.0,0.0,0.0,0.25,2.0670549,-0.99786142,0.0,0.0,0.0,0.10373998,0.0,0.0,0.0,0.0,0.0,-5.52662514,1.0,0.93560112,-1.0,0.0,0.40415606,0.0,0.0,0.0,0.0,0.0,-0.99702696,1.0,0.0,0.0,0.0,-1.0,0.0,0.78832372
1475,2013-10-16,600519.XSHG,1475,100.85,99.43,101.82,97.96,1382754176.0,5.153,99.43,[],None,0.3678756476683906,0.2512953367875645,0.3808290155440449,97.7255,0,0.0213422419820068,0.0208664956658721,0.0213947361533965,0.0206580591420241,0.24883227,-0.55934057,0.0,-0.55555556,-0.00211323,-0.81656238,-0.63333333,-1.0,0.01,0.1329087,0.88888745,0.01,-0.20849257,-0.72571765,0.0,-0.1477707,-0.00477274,-0.42590234,-1.00976645,-0.99745367,-1.0,-0.62219093,-7.97,-10.18,0.41104034,-0.73854895,1.0,0.00074239,0.40233546,0.04252169,-0.28632188,0.00481348,0.26157113,0.02165605,0.0871582,2.25059019,1.18471338,-0.64598699,-0.52096231,-0.87257212,-0.966894,0.99830149,0.2375,-0.97852541,0.0,-1.0,-0.99846163,0.0,0.01,0.0,0.01,-0.02116348,1.05344215,-0.41022187,-0.86559157,-0.48926844,38.18533052,0.0,0.0,-0.00022892,0.0,0.0,0.0,-1.0,-1.0,-1.16581379,0.0,0.0,0.0,0.0,0.25,0.0,-0.99914237,0.0,0.0,0.0,0.00535714,0.0,0.0,0.0,0.0,0.0,3.37783812,1.0,0.98515457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99957528,1.0,0.0,0.0,0.0,-1.0,0.0,-0.36779147
1476,2013-10-17,600519.XSHG,1476,99.67,99.4,100.51,98.92,703392000.0,5.153,99.4,[],None,0.1698113207547141,0.5283018867924538,0.301886792452832,97.4695,0,0.0208482473657109,0.0203262761140481,0.0218134710505884,0.0206455643481882,0.16504031,-0.33770486,0.0,-0.55555556,-0.0387677,-0.67350359,-1.0,-1.0,0.05,0.70343657,0.59779579,-0.05,-0.23462028,-0.2428842,0.0,-0.1637675,-0.06168082,-0.97411964,-1.0106067,-0.00901048,-1.0,-0.72166782,-1.0,-10.13,0.82774714,-0.73854895,1.0,0.00087988,0.60275774,0.13465318,-0.51443286,0.00566839,0.50021213,0.89393297,0.04284668,2.02839696,1.0678829,-0.38943117,-0.45149294,-0.75654099,-0.0223593,0.9613916,0.15,-0.91098121,0.0,-1.0,-0.99795568,0.0,0.05,0.0,0.05,-0.00604158,-5.44444444,-0.30418433,-0.8938135,-0.18648196,14.46868478,0.0,0.0,-8.618e-05,0.0,0.0,0.0,-1.0,-1.0,-1.99957411,0.0,0.0,0.0,0.0,0.25,2.57089325,-0.99914237,0.0,0.0,0.0,0.00534759,0.0,0.0,0.0,0.0,0.0,9.50590459,0.71025851,0.98565075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99851396,1.0,0.0,0.0,0.0,-1.0,0.0,-0.17383746
1477,2013-10-18,600519.XSHG,1477,99.6,98.56,99.89,97.89,510349728.0,5.153,98.56,[],None,0.519999999999996,0.1450000000000031,0.3350000000000008,97.139,0,0.0208189426003374,0.0200705996849406,0.0213642034004763,0.020295710120783,-0.01545955,-0.77995852,0.0,-0.55555556,-0.00502662,-0.4379148,-1.0,-1.0,1.21,0.99618806,0.69966046,-1.21,-0.25900042,-0.03357161,0.0,-0.16836086,-0.00490361,-0.60864041,-1.00762389,-0.04233107,-1.0,-0.84778924,2.79,-8.92,0.99788225,-0.95395906,1.0,0.00090243,0.80317662,0.245135,0.24494289,0.00713854,0.83989835,0.96844557,0.02947998,2.14413552,1.16560779,-0.11252402,-0.21424278,-0.56663569,-0.00998825,0.99534096,0.075,-0.73537929,0.0,-1.0,-0.99590276,0.0,1.21,0.0,1.21,-0.00547226,1.81649519,-0.35493234,-0.82227556,-0.00271997,10.94791934,0.0,0.0,0.00018141,0.0,0.0,0.0,-1.0,-1.0,-1.33205674,0.0,0.0,0.0,0.0,0.25,1.65816862,-0.99614396,0.0,0.0,0.0,0.00401427,0.0,0.0,0.0,0.0,0.0,3.85859293,0.704089,0.96387849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99830437,1.0,0.0,0.0,0.0,-1.0,0.0,-0.51872209
1478,2013-10-21,600519.XSHG,1478,98.93,100.02,100.16,98.02,677908672.0,5.153,100.02,[],None,0.5093457943925181,0.0654205607476638,0.425233644859818,96.9105,0,0.0205384541317626,0.0201819426460036,0.021420907084471,0.0209037900874635,0.19219347,-0.93284462,0.0,-0.55555556,-0.97594992,-0.42796276,-1.0,-0.9987272,-2.11,0.01442512,0.14585788,-2.11,-0.24246924,-0.05683171,0.0,-0.15400933,-0.14927517,-0.98981324,-1.00763683,-0.00769227,-1.0,-0.2688152,0.5,-11.03,0.04030547,-0.95395906,1.0,-0.0008945,0.60742469,0.22917304,-0.64565273,0.00586226,0.67967756,0.0572762,0.00244141,2.28240786,0.21213407,-0.28087451,-0.58141115,-0.55034502,-0.42375675,0.00890963,0.16875,-0.77053308,0.0,-1.0,-0.99457456,0.0,-2.11,0.0,-2.11,-0.0157675,-0.22169048,-0.88259115,-0.59669248,-0.01755466,-36.42254448,0.0,0.0,-0.00025613,0.0,0.0,0.0,0.0,-1.0,-1.66198382,0.0,0.0,0.0,0.0,0.25,1.04898675,-0.98883641,0.0,0.0,0.0,0.0031264,0.0,0.0,0.0,0.0,0.0,-1.39172895,0.91530052,0.91964326,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99490878,0.0,0.0,0.0,0.0,-1.0,0.0,0.50951306
1479,2013-10-22,600519.XSHG,1479,99.82,98.87,99.82,98.4,353140640.0,5.153,98.87,[],None,0.6690140845070401,0.0,0.3309859154929598,96.6145,0,0.0209110432915112,0.0200417329913317,0.0215866563146094,0.0204248229904206,-0.09673314,-0.87385666,0.0,-0.55555556,-0.14006663,-0.30893281,-1.0,-0.18879932,1.67,0.97454391,0.131211,-1.67,-0.20789139,-0.13185677,0.0,-0.13237166,-0.00036823,-0.10352143,-1.00806109,-0.00208348,-1.0,-0.05550572,0.11,-9.36,0.95714892,-0.95395906,1.0,0.0002883,0.20827323,0.19265733,0.09890616,0.00897075,0.57318625,0.45226983,0.01525879,1.7536276,1.26474332,-0.20908742,-0.32846454,-0.49390871,0.10955982,0.85744591,0.0375,-0.80971251,0.0,-1.0,-0.94102998,0.0,1.67,0.0,1.67,-0.01137039,1.71516368,-0.34285869,-0.84016582,-0.01482418,1.85934938,0.0,0.0,-0.0003479,0.0,0.0,0.0,0.0,-1.0,-1.31968146,0.0,0.0,0.0,0.0,1.0,1.01392541,-0.6875,0.0,0.0,0.0,0.003125,0.0,0.0,0.0,0.0,0.0,0.85010799,1.14255333,0.92128322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99745114,0.0,0.0,0.0,0.0,-1.0,0.0,-0.67284252
1480,2013-10-23,600519.XSHG,1480,98.76,99.05,99.73,98.03,375070080.0,5.153,99.05,[],None,0.1705882352941126,0.4000000000000033,0.429411764705884,96.409,0,0.0204672854158555,0.0200046186709774,0.0214252689063167,0.020499791753436,-0.14040661,-0.27739189,0.0,-0.55555556,-0.93865118,-0.2204044,-1.0,-0.07200339,-0.27,0.04362558,0.10402343,-0.27,-0.26556544,-0.19856,0.0,-0.17598475,-0.15995389,-0.97670479,-1.00804744,-0.00436827,-1.0,0.06499848,0.62,-9.63,0.01863617,-0.93541435,1.0,0.0001618,1.10258365,0.03961551,-0.87079502,0.00927183,0.13002965,0.11605252,0.01025391,2.45023339,0.23676408,-0.64920104,-0.47520407,-0.41979972,0.3656777,0.00974163,0.1,-0.74835507,0.0,-1.0,-0.01652593,0.0,-0.27,0.0,-0.27,-0.02043202,0.23853917,-0.59027824,-0.40230749,-0.00041261,-3.31164096,0.0,0.0,-0.0008911,0.0,0.0,0.0,0.0,-1.0,-1.13177305,0.0,0.0,0.0,0.0,0.75,1.05014226,-0.625,0.0,0.0,0.0,0.00623886,0.0,0.0,0.0,0.0,0.0,-0.95711355,1.15470054,0.78746624,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99745547,0.0,0.0,0.0,0.0,-1.0,0.0,0.17401862
1481,2013-10-24,600519.XSHG,1481,98.78,99.07,99.24,98.37,376580480.0,5.153,99.07,['hammer'],None,0.3333333333333279,0.1954022988505788,0.4712643678160932,96.4925,0,0.0204756582059622,0.019802551815715,0.0215735708490722,0.0205081216159933,-0.18858351,-0.19081823,0.0,-0.55555556,-0.92023654,-0.07729409,-1.0,-0.08498943,-0.02,0.27780127,0.31793214,-0.02,-0.31733615,-0.05588706,0.0,-0.19556025,-0.07472408,-0.97082452,1.00972516,-0.00194315,-1.0,0.03395385,0.83,-9.65,0.20887949,-0.80009469,1.0,-0.0007668,1.86596195,0.01538577,-0.09217759,0.00915754,0.32896406,0.62748414,0.02050781,2.60990252,0.30824524,-0.53262438,-0.07258067,-0.31158703,-0.09651392,0.01564482,0.25,-0.22969524,0.0,-1.0,-0.06703594,0.0,-0.02,0.0,-0.02,-0.02209725,0.1177861,-0.78399566,-0.13034476,-0.00697219,-1.57045351,0.0,0.0,-0.0008873,0.0,0.0,0.0,0.0,-1.0,-1.82588335,0.0,0.0,0.0,0.0,0.5,1.61672657,-0.75,0.0,0.0,0.0,0.00400891,0.0,0.0,0.0,0.0,0.0,-0.65161535,0.81057783,0.69804359,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99851899,0.0,0.0,0.0,0.0,-1.0,0.0,0.32258065
1482,2013-10-25,600519.XSHG,1482,98.58,94.25,98.58,93.47,807380224.0,5.153,94.25,[],None,0.8473581213307239,0.0,0.1526418786692761,96.314,0,0.0203919303048951,0.0195303801331166,0.0194362781446554,0.0185006247396917,-0.21969375,0.23463519,0.0,-0.55555556,-0.00227638,0.04927147,0.61666667,-0.00382816,6.98,1.0,0.93594208,6.98,-0.39642705,0.00934712,0.0,-0.22330923,-0.00011714,-0.00042535,1.00850702,-0.0001684,1.0,0.85451421,1.67,-2.67,0.9991493,-0.27216553,1.0,0.00206118,1.86984262,0.01193236,2.07528711,0.01417021,0.88940876,0.55338154,0.26367188,3.56460227,1.35601872,-0.03211029,-0.02016156,-0.23941204,1.44025036,0.99787325,0.85,0.64053522,0.0,-1.0,-0.00466413,0.0,6.98,0.0,6.98,0.01097405,5.52318736,-0.19088561,0.59311082,-0.00042788,6.41729147,0.0,0.0,0.00018938,0.0,0.0,0.0,0.0,-1.0,-0.8551189,0.0,0.0,0.0,0.0,1.0,5.69850126,-1.0,0.0,0.0,0.0,0.2122905,0.0,0.0,0.0,0.0,0.0,0.17096594,36.64749873,0.97100244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.87920034,1.0,0.0,0.0,0.0,0.0,0.0,-0.84738902
1483,2013-10-28,600519.XSHG,1483,93.6,92.35,94.28,91.86,431472160.0,5.153,92.35,[],None,0.5165289256198343,0.2809917355371927,0.2024793388429729,96.078,0,0.018307105568324,0.0177571403828548,0.0187340248274899,0.0177092877967513,0.02144374,0.50763351,0.0,-0.55555556,-4.111e-05,-0.20345643,-1.0,-0.00127389,2.76,0.99745223,0.94684806,-2.76,-0.4492569,-0.02626359,0.0,-0.2358811,-0.16061714,-0.87346072,1.0089172,-1.9e-06,1.0,0.89196414,0.0,0.0,0.99872611,0.22116293,1.0,0.00115324,1.99872611,0.08610949,2.20764331,0.01537084,0.72271762,0.79490446,0.12817383,3.58567672,1.26963907,-0.04964529,-0.14694633,-0.4259178,0.76013742,0.96815287,0.45,0.54800187,0.0,1.0,-0.00188391,0.0,1.0,0.0,1.0,0.02174777,3.83727899,-0.2163179,0.58755228,-0.00051478,1.71121853,0.0,0.0,0.00016149,1.0,0.0,0.0,0.0,-1.0,-0.50170794,0.0,0.0,0.0,0.0,1.0,10.68870173,-1.0,0.0,0.0,0.0,0.12864494,0.0,0.0,0.0,0.0,0.0,0.04136561,284.16630767,0.97999366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26878981,1.0,0.0,0.0,0.0,0.0,0.0,-0.51552264
1484,2013-10-29,600519.XSHG,1484,92.48,91.54,92.83,90.65,468246848.0,5.153,91.54,['three black crows'],None,0.4311926605504591,0.1605504587155942,0.4082568807339466,95.94,0,0.0178382293223482,0.017159187443813,0.0182062443841543,0.017371928363182,-0.23261238,0.64896883,0.0,-0.55555556,-6.367e-05,-0.35660973,-1.0,-0.00084818,1.17,0.95165394,0.93614397,1.17,-0.47434266,-0.24061326,0.0,-0.23664122,-0.17928786,-0.98388465,1.00890585,-0.00495599,1.0,0.96724727,0.0,0.0,0.956743,0.22116293,1.0,0.0006716,1.39957591,0.16239541,2.43299406,0.01343398,0.21204411,0.99067006,0.14099121,3.15511937,1.32569975,-0.27432815,-0.8514515,-0.38902326,-0.01855526,0.95038168,0.56875,0.14302513,0.0,1.0,-0.00184098,0.0,1.0,0.0,1.0,0.03918575,-0.1860532,-0.43273227,0.47768198,-0.00261575,1.95286705,0.0,0.0,-0.00059706,1.0,0.0,0.0,0.0,0.0,-0.33418549,0.0,0.0,0.0,0.0,0.8,7.6041025,-0.9375,0.0,0.0,0.0,0.07051282,0.0,0.0,0.0,0.0,0.0,3.02276594,1897.65235075,0.98484089,0.0,0.0,0.39249364,0.0,0.0,0.0,0.0,0.0,-0.36132316,1.0,0.0,0.0,0.0,0.0,0.0,-0.42708004
1485,2013-10-30,600519.XSHG,1485,91.67,91.4,91.89,90.97,335579616.0,5.153,91.4,[],None,0.2934782608695603,0.239130434782607,0.4673913043478326,95.8515,0,0.0174991313230264,0.016771548986779,0.0183458226832183,0.0173136193252811,-0.38606523,0.51546542,0.0,-0.55555556,-0.00034695,-0.28222664,-1.0,-0.00042355,0.21,0.28504871,0.19734996,-0.21,-0.42249047,-0.19185673,0.0,-0.24396442,-0.01184593,-0.98559932,1.00762389,-0.04295699,1.0,0.47350396,0.0,0.0,0.97289284,0.0,1.0,0.00053141,1.99936468,0.19939318,2.63871241,0.01413585,0.93053791,0.98644642,0.03479004,3.30669825,1.32147395,-0.0023088,-0.5343266,-0.28844353,0.21560003,0.18127912,0.3,-0.4284486,0.0,1.0,-0.00062467,0.0,1.0,0.0,1.0,0.00889454,-1.20634921,-0.47710453,0.35180586,-0.0098159,-1.32115904,0.0,0.0,0.0001741,1.0,0.0,0.0,0.0,-1.0,-0.16794272,0.0,0.0,0.0,0.0,1.0,1.99484277,-0.875,0.0,0.0,0.0,0.03196931,0.0,0.0,0.0,0.0,0.0,-2.09502993,7182.52004702,0.98238701,0.0,0.0,0.38818297,0.0,0.0,0.0,0.0,0.0,-0.29158058,1.0,0.0,0.0,0.0,-1.0,0.0,-0.29082774
1486,2013-10-31,600519.XSHG,1486,91.44,93.14,94.1,91.34,471033920.0,5.153,93.14,[],None,0.6159420289855103,0.3478260869565206,0.036231884057969,95.841,0,0.0174028442367992,0.0176829117421461,0.018507210091511,0.0180383173677634,0.3877551,0.11725862,0.0,-0.55555556,-0.00119308,-0.17181127,-1.0,-0.00085034,-2.52,0.00127551,0.66563881,-2.52,-0.34927721,-0.15427951,0.0,-0.21279762,-0.5718278,-1.0,1.00722789,-0.04272589,-1.0,-0.23028276,0.0,-2.52,0.00127551,0.14744196,1.0,0.00014366,1.39872449,0.14716608,1.7954932,0.0108182,0.09991497,0.07610544,0.00537109,2.16913252,0.33290816,-0.64456162,-0.54986421,-0.18583554,-0.50209642,0.06505102,0.5,-0.92011681,0.0,1.0,-0.00223925,0.0,1.0,0.0,1.0,0.02678571,-1.43298929,-0.59373812,-0.08880654,-0.89209791,-1.44615091,0.0,0.0,-0.0011703,0.0,0.0,0.0,-1.0,0.0,-0.16879705,0.0,0.0,0.0,0.0,1.0,0.39873866,-0.75,0.0,0.0,0.0,0.19434932,0.0,0.0,0.0,0.0,0.0,-0.01979798,2.63397982,0.7804046,-1.0,0.0,0.40646259,0.0,0.0,0.0,0.0,0.0,-0.97746599,1.0,0.0,0.0,0.0,-1.0,0.0,0.61331339
1487,2013-11-01,600519.XSHG,1487,92.6,93.19,93.64,92.23,299057632.0,5.153,93.19,[],None,0.4184397163120602,0.3191489361702155,0.2624113475177242,95.88,0,0.0178884660629885,0.0174932163270019,0.0188954122357826,0.0180591420241566,0.40586485,0.20261037,0.0,-0.55555556,-0.00669363,-0.25539806,-1.0,-0.00552486,-0.07,0.27156821,0.14674108,0.07,-0.34126647,-0.06642737,0.0,-0.21801955,-0.0004605,-0.98427539,1.00679983,-0.00033689,-1.0,-0.75746832,0.0,-2.59,0.08074798,0.14744196,1.0,-0.00034212,1.54985125,0.06261038,1.87632809,0.00960118,0.33786655,0.1719082,0.0111084,2.53759243,0.30981725,-0.50698532,-0.21351174,-0.26519341,-0.17134955,0.07394815,0.15625,-0.79035458,0.0,1.0,-0.02772526,0.0,1.0,0.0,1.0,0.00313642,0.40559651,-0.65546843,-0.52644813,-0.12447005,-1.47069367,0.0,0.0,-0.00084186,0.0,0.0,0.0,-1.0,-1.0,-0.17050135,0.0,0.0,0.0,0.0,0.93333333,0.17931591,-0.3125,0.0,0.0,0.0,0.41598974,0.0,0.0,0.0,0.0,0.0,-0.02327701,0.43226862,0.87509388,-1.0,0.0,0.39821504,0.0,0.0,0.0,0.0,0.0,-0.98427539,1.0,0.0,0.0,0.0,-1.0,0.0,0.41646252
1488,2013-11-04,600519.XSHG,1488,93.37,93.98,94.42,93.25,264834000.0,5.153,93.98,[],None,0.5213675213675201,0.3760683760683735,0.1025641025641063,95.8935,0,0.0182108184820968,0.0178148737700726,0.0193403180640489,0.0183881715951686,0.34128675,-0.09003093,0.0,-0.55555556,-0.02427489,-0.19080362,-1.0,-0.03792075,-1.16,0.0140605,0.07470796,1.16,-0.28568385,-0.15674025,0.0,-0.19727311,-0.17175522,-0.98892203,1.00766937,-0.14268655,-1.0,0.04485976,0.0,-3.75,0.01576481,0.14744196,1.0,-0.00073558,1.01150405,0.00517048,1.92074989,0.00650366,0.46484874,0.16787388,0.00335693,3.03296553,0.35406902,-0.3980889,-0.29581772,-0.16756037,-0.14020939,0.13719642,0.0375,-0.42765006,0.0,1.0,-0.98819509,0.0,1.0,0.0,1.0,0.00134981,-1.47091645,-0.60913486,-0.03685559,-0.33827009,-0.82632316,0.0,0.0,-0.0003879,0.0,0.0,0.0,-1.0,-1.0,-0.20519406,0.0,0.0,0.0,0.0,0.8,0.07847429,-0.99310642,0.0,0.0,0.0,0.33576329,0.0,0.0,0.0,0.0,0.0,-1.08106963,0.12047139,0.92740589,-1.0,0.0,0.39198977,0.0,0.0,0.0,0.0,0.0,-0.99190456,0.0,0.0,0.0,0.0,0.0,0.0,0.52322163
1489,2013-11-05,600519.XSHG,1489,93.61,95.21,95.4,92.85,381603616.0,5.153,95.21,[],None,0.6274509803921519,0.0745098039215729,0.2980392156862751,95.9435,0,0.0183112919633774,0.0182190074805974,0.019165845190219,0.0189004581424406,0.26296769,-0.35874157,0.0,-0.55555556,-0.06691222,-0.33309473,-1.0,-0.99277211,-1.77,0.99957483,0.01508269,-1.77,-0.3039966,-0.05933958,0.0,-0.22130102,-0.47438706,-0.9914966,-1.00807823,-0.00029274,-1.0,-0.10668712,0.0,-5.52,0.01955782,-0.42257713,1.0,-0.00178341,0.8042517,0.01431492,1.96215986,0.00361654,0.37414966,0.22789116,0.01922607,2.8925617,0.40858844,-0.47543152,-0.26744933,-0.28353831,-0.5226163,0.01062925,0.075,-0.37941489,0.0,1.0,-0.99585283,0.0,1.0,0.0,1.0,-0.00156463,-0.58680748,-0.84937845,-0.39762083,-0.44048487,-16.65104104,0.0,0.0,-0.00047953,0.0,0.0,0.0,-1.0,-1.0,-1.22341032,0.0,0.0,0.0,0.0,0.73333333,0.04694702,-0.99827957,0.0,0.0,0.0,0.28558639,0.0,0.0,0.0,0.0,0.0,-1.08164482,0.03688095,0.71341264,-1.0,0.0,0.39604592,0.0,0.0,0.0,0.0,0.0,-0.99489796,0.0,0.0,0.0,0.0,0.0,0.0,0.62584665
1490,2013-11-06,600519.XSHG,1490,95.32,96.27,97.2,94.78,619496960.0,5.153,96.27,[],None,0.3925619834710753,0.3842975206611596,0.2231404958677651,96.03549999999998,0,0.0190271655175012,0.0189612938876838,0.0200076768064485,0.0193419408579758,0.39120272,-0.84002302,0.0,-0.55555556,-0.97084732,-0.49328142,-0.48333333,-0.99915002,1.54,0.9881003,0.01392766,-1.54,-0.26179346,-0.37231951,0.0,-0.1878453,-0.25751467,-0.99532512,-1.00764981,-0.34277718,-1.0,-0.32425703,-4.04,-7.06,0.00424989,-0.42257713,1.0,-0.00091784,0.60106247,0.01283437,1.98470038,0.00228631,0.15172121,0.36464088,0.046875,2.38230845,0.49936252,-0.75907229,-0.72158518,-0.49537963,-0.12780581,0.00849979,0.10625,-0.68229345,0.0,1.0,-0.99867288,0.0,1.0,0.0,1.0,-0.00424989,0.3751324,-0.58307376,-0.52860695,-0.47816561,-0.59287412,0.0,0.0,-0.00135237,0.0,-1.0,0.0,-1.0,-1.0,-1.16197383,0.0,0.0,0.0,0.0,0.6,0.02710512,-0.99871245,0.0,0.0,0.0,0.16481164,0.0,0.0,0.0,0.0,0.0,-0.35835906,0.14145772,0.50007451,-1.0,0.0,0.39694008,0.0,0.0,0.0,0.0,0.0,-0.9961751,1.0,0.0,0.0,0.0,-1.0,0.0,0.39020222
1491,2013-11-07,600519.XSHG,1491,96.07,95.8,96.43,94.23,294635360.0,5.153,95.8,"['bearish harami', 'hanging man']",None,0.1227272727272707,0.1636363636363696,0.7136363636363596,96.102,0,0.0193411451465028,0.0186437602579857,0.0197677766049323,0.01914618908788,0.30246389,-0.8468748,0.0,-0.55555556,-0.9859925,-0.59671299,-1.0,-0.99575191,0.68,0.93670348,0.006475,-0.68,-0.30947324,-0.36451711,0.0,-0.23237043,-0.00262662,-0.86618522,-1.00892099,-0.00153885,-1.0,0.25146848,0.0,-6.38,0.92905692,-0.58468458,1.0,-0.00107551,0.40148683,0.03258503,1.99830076,0.00552203,0.33602379,0.51933702,0.01953125,2.33723903,1.48470688,-0.60823458,-0.30301917,-0.61700351,0.33572342,0.00127443,0.0375,-0.61861549,0.0,1.0,-0.99677205,0.0,1.0,0.0,1.0,-0.00468989,-5.15664107,-0.72390927,-0.048878,-0.00612959,-1.52917635,0.0,0.0,-0.0007078,0.0,-1.0,0.0,-1.0,-1.0,-1.16453356,0.0,0.0,0.0,0.0,1.0,0.01593678,-0.99655618,0.0,0.0,0.0,0.0385439,0.0,0.0,0.0,0.0,0.0,-5.51055646,0.14427572,0.15995328,-1.0,0.0,0.38870008,0.0,0.0,0.0,0.0,0.0,-0.99745115,1.0,0.0,0.0,0.0,-1.0,0.0,-0.12260296
1492,2013-11-08,600519.XSHG,1492,95.54,93.85,96.5,93.76,298492256.0,5.153,93.85,[],None,0.6167883211678887,0.350364963503648,0.0328467153284632,96.0545,0,0.019119266208675,0.0186726269515946,0.0195627709781821,0.0183340274885464,0.24374735,-0.88624521,0.0,-0.55555556,-0.00041726,0.08952986,-1.0,-0.99830437,2.83,0.99745655,0.38641078,2.83,-0.37727851,0.03172826,0.0,-0.28613819,-0.001509,-0.0050869,-1.0101738,-0.00152285,-1.0,-0.2865524,0.0,-3.55,0.99872827,-0.58468458,1.0,0.0010442,0.20402713,0.05828614,2.92708775,0.01005643,0.66426452,0.81369224,0.04614258,2.23891778,1.51123357,-0.2752403,-0.80377119,-0.11941025,-0.6066768,1.0,0.13125,-0.50692297,0.0,2.83,-0.99804671,0.0,2.83,0.0,2.83,-0.01058075,25.67172264,-0.03572298,-0.44274653,-0.00047979,3.682785,0.0,0.0,0.00020281,0.0,-1.0,0.0,-1.0,-1.0,-1.1653868,0.0,0.0,0.0,0.0,0.75,0.01427981,-0.99355116,0.0,0.0,0.0,0.06979866,0.0,0.0,0.0,0.0,0.0,11.40682928,1.10756634,0.12400887,0.0,0.0,0.37727851,0.0,0.0,0.0,0.0,0.0,-0.99893967,1.0,0.0,0.0,0.0,-1.0,0.0,-0.61793519
